time,_Cyt__CCND,_Cyt__CCNE_CDKN1A_B_,_Cyt__E2F_DBD_RB1_Ser332u_,_Cyt__E2F_DBD_RB1_Ser332p_,_Cyt__CCNA_CDKN1A_B_,_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_,_Cyt__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_,_Cyt__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_,_Cyt__RB1_E2F_Ser807_Ser811u_,_Cyt__RB1_E2F_Ser807_Ser811p_,_Cyt__PPP2R2B_ENSA_ARPP19_,_Cyt__APC_FBXO5_FZR1_CDC20_Ser355u_,_Cyt__CDC20_APC_,_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_,_Cyt__APC_FBXO5_FZR1_CDC20_Ser355p_,_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_,_Cyt__FZR1_APC_FBXO5_nTermu_,_Cyt__FZR1_APC_FBXO5_nTermp_,_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Cyt__FBXO5_APC_FZR1_Ser182u_,_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_,_Cyt__FBXO5_APC_FZR1_Ser182p_,_Cyt__FOXM1_DBD_Thr600u_,_Cyt__FOXM1_DBD_Thr600p_,_Cyt__WEE1_Ser123u_,_Cyt__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_,_Cyt__WEE1_Ser123p_,_Cyt__CDC25_pSitesp_,_Cyt__CDC25_pSitesu_,_Cyt__MASTL_Thr198u_,_Cyt__MASTL_Thr198p_,_Cyt__ENSA_ARPP19_PPP2R2B_Ser62_Ser67u_,_Cyt__ENSA_ARPP19_PPP2R2B_Ser62_Ser67p_,_Cyt__ENSA_ARPP19_PPP2R2B_1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP19_1_,_Cyt__SKP2,_Cyt__TP53_DBD_Ser15p_,_Cyt__FOXO_DBD_,_Num__NUP_pSitesu_,_Nuc__CCND,_Nuc__CCNE_CDKN1A_B_,_Nuc__E2F_DBD_RB1_Ser332u_,_Nuc__E2F_DBD_RB1_Ser332p_,_Nuc__CCNA_CDKN1A_B_,_Nuc__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_,_Nuc__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_,_Nuc__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_,_Nuc__RB1_E2F_Ser807_Ser811u_,_Nuc__RB1_E2F_Ser807_Ser811p_,_Nuc__PPP2R2B_ENSA_ARPP19_,_Nuc__APC_FBXO5_FZR1_CDC20_Ser355u_,_Nuc__CDC20_APC_,_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_,_Nuc__APC_FBXO5_FZR1_CDC20_Ser355p_,_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_,_Nuc__FZR1_APC_FBXO5_nTermu_,_Nuc__FZR1_APC_FBXO5_nTermp_,_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Nuc__FBXO5_APC_FZR1_Ser182u_,_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_,_Nuc__FBXO5_APC_FZR1_Ser182p_,_Nuc__FOXM1_DBD_Thr600u_,_Nuc__FOXM1_DBD_Thr600p_,_Nuc__CCNB_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_,_Nuc__CCNB_promoter_FOXM1_,_Nuc__CDC20_promoter_FOXM1_,_Nuc__CDC20_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_,_Nuc__WEE1_Ser123u_,_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_,_Nuc__WEE1_Ser123p_,_Nuc__CDC25_pSitesp_,_Nuc__CDC25_pSitesu_,_Nuc__MASTL_Thr198u_,_Nuc__MASTL_Thr198p_,_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67u_,_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67p_,_Nuc__ENSA_ARPP19_PPP2R2B_1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP19_1_,_Nuc__CCNE_promoter_E2F_,_Nuc__CCNA_promoter_E2F_,_Nuc__E2F_promoter_E2F_,_Nuc__FBXO5_promoter_E2F_,_Nuc__FOXM1_promoter_E2F_,_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_,_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_,_Nuc__E2F_DBD_1_RB1_Ser332u__E2F_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332u__FBXO5_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332u__FOXM1_promoter_E2F_1_,_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_,_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_,_Nuc__E2F_DBD_1_RB1_Ser332p__E2F_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332p__FBXO5_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332p__FOXM1_promoter_E2F_1_,_Nuc__SKP2,_Nuc__TP53_DBD_Ser15p_,_Nuc__CDKN1A_promoter_TP53_,_Nuc__FOXO_DBD_,_Nuc__CDKN1B_promoter_FOXO_,_Nuc__CDKN1A_promoter_TP53_1__TP53_DBD_1_Ser15p_,_Cyt__CDKN1A_CCNE_A_B_Ser130u_,_Nuc__CDKN1B_promoter_FOXO_1__FOXO_DBD_1_,_Cyt__CDKN1B_CCNE_A_Thr187u_,_Cyt__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CDKN1A_CCNE_A_B_Ser130p_,_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Cyt__CDKN1B_CCNE_A_Thr187p_,_Nuc__CDKN1A_CCNE_A_B_Ser130u_,_Nuc__CDKN1B_CCNE_A_Thr187u_,_Nuc__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CDKN1A_CCNE_A_B_Ser130p_,_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_,_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_,_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Nuc__CDKN1B_CCNE_A_Thr187p_,_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_,_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_
58994.75896,97475907115,1071303548,7932389.9,74320113.8,139897937.5,49129006.61,49462491.53,105336031.2,1.48744E+12,1434165470,771293.154,1.56542E+12,122730241.9,194828010,4.0793E+11,10107362391,10464062083,1.00953E+13,7.21312E+11,1.0232E+12,2173699778,3198257578,2689770721,194760663.3,267326300.4,1.64646E+12,7235568569,1.15807E+13,3.64986E+12,1.33922E+13,2.5393E+12,2880846357,1.36708E+12,7.27048E+12,18560909893,2852580.638,0,64870325624,12292.51355,22924092885,15712531550,4988589.804,754434146.2,43182522341,603478146.4,131016601.5,5440479110,27087994942,2.42791E+12,299959757.4,55861371218,270456613.2,524351180.5,22533536849,19729205415,2.58641E+11,32127242084,1600865935,54553093510,6411239880,8465375288,555299905.3,3584096030,1115232094,5007511.169,1014488.831,5148201.931,873798.0687,2.3042E+11,11668713348,3.4225E+12,3.1418E+12,1.02773E+14,3.4387E+11,7047378602,1.21826E+13,8.59029E+11,66611948925,5032844.819,5032844.819,5032844.819,5032844.819,5032844.819,2167.560984,2167.560984,2167.560984,2167.560984,2167.560984,986987.6198,986987.6198,986987.6198,986987.6198,986987.6198,6.43265E+11,0,6022000,55523670150,17773.72886,0,21867.5894,6004226.271,631192.1959,232247706.4,41311643.29,16230662.76,22502.11371,108.2294345,19372.18137,40.62533759,1766.495143,692.7710848,7565626.068,1423827468,1910516627,411203342.1,8263681514,7196308.214,170169706.2,93006.55163,111502121.8,36753.1227,2281985387,799882147.5,273504802.9
59294.24432,97475907115,1076998185,8027431.904,76505578.94,143563504,55527473.38,48710617.31,106043526,1.47697E+12,1440419236,761728.8531,1.60512E+12,125223199.7,222299935.6,4.48075E+11,9333525883,10125755345,1.01885E+13,6.38079E+11,1.09611E+12,2247965038,3125001775,3045529321,197896929.3,289467082.4,1.60945E+12,7535698095,1.16133E+13,4.00547E+12,1.3316E+13,2.5384E+12,3177154185,1.35551E+12,7.37296E+12,18561822318,2868535.031,0,64870325624,12292.51355,22924092885,15796008424,4964817.878,775205447.2,44314053791,657120225.1,128607311.8,5473993770,26921598376,2.43851E+12,295787984.5,57986182051,275971621.5,598307664.3,24479329237,19448194468,2.48761E+11,33253971516,1587627996,58015121741,6458573666,8700197800,628897619.7,3641774460,1207586874,5073479.402,948520.5981,5079533.559,942466.4412,2.25236E+11,12133012209,3.43213E+12,3.4479E+12,1.02188E+14,3.43748E+11,7772176102,1.20795E+13,8.71165E+11,66615217837,5010340.478,5010340.478,5010340.478,5010340.478,5010340.478,2110.341551,2110.341551,2110.341551,2110.341551,2110.341551,1009549.181,1009549.181,1009549.181,1009549.181,1009549.181,6.46863E+11,0,6022000,55523670150,17773.72886,0,21095.17502,6004226.271,627870.7747,237664829,40109916.05,17289226.43,22472.26184,110.5965242,19336.3841,39.8606992,1750.569745,696.05711,7370841.298,1457042724,1854942714,428186048.3,8235163336,7353695.201,172621566.1,91850.47174,110802856.6,35559.3083,2261412828,811406321.3,271789545.6
59594.64132,97475907115,1082309224,8122627.163,78703058.56,147211710.2,62796662.78,47996427.39,106740533.1,1.46673E+12,1446535312,750781.7901,1.63545E+12,126459222.2,249125774.9,4.90118E+11,8709918542,9840252125,1.02722E+13,5.62426E+11,1.15958E+12,2329135791,3097723622,3438654738,200673057.1,311299222.6,1.56915E+12,7812065033,1.16487E+13,4.39712E+12,1.32319E+13,2.5374E+12,3506214260,1.34187E+12,7.49386E+12,18562866665,2884009.506,0,64870325624,12292.51355,22924092885,15873864895,4941862.841,796049322.6,45440227055,715005689.7,126313638,5506964918,26758875096,2.44887E+12,291013292.9,59709390618,278713840.6,670526335,26521254694,19131374973,2.404E+11,34412876074,1564059826,61185832417,6514062478,8978402423,710194347.1,3692818432,1298655266,5130587.314,891412.686,5014232.429,1007767.571,2.1959E+11,12554955623,3.44261E+12,3.78503E+12,1.01543E+14,3.43613E+11,8577080865,1.1958E+13,8.8548E+11,66618959128,4987958.702,4987958.702,4987958.702,4987958.702,4987958.702,2055.388263,2055.388263,2055.388263,2055.388263,2055.388263,1031985.91,1031985.91,1031985.91,1031985.91,1031985.91,6.50352E+11,0,6022000,55523670150,17773.72886,0,20427.07625,6004226.271,624729.801,243149579.1,39061087.16,18515370.52,22423.84191,112.9366133,19303.58139,39.12812034,1735.146292,699.4267323,7186647.288,1490672252,1806439238,447079256.8,8197581041,7509286.204,175020654.6,90737.04894,110096499.8,34428.59183,2241488569,822682575.9,270056903.1
59895.95557,97475907115,1087282847,8218368.223,80916181.7,150839333.5,71106844.1,47317766.5,107427534.9,1.45666E+12,1452549837,738463.9217,1.65714E+12,126790757.9,275320292.2,5.33902E+11,8198721052,9597302809,1.03474E+13,4.93799E+11,1.21395E+12,2415590765,3106257013,3874313969,203128362.3,333034501.5,1.52568E+12,8063474618,1.1687E+13,4.83119E+12,1.31388E+13,2.53629E+12,3871690054,1.32597E+12,7.63474E+12,18564041794,2898988.723,0,64870325624,12292.51355,22924092885,15946777639,4919795.484,816995797.3,46560046973,777881247.2,124128743.6,5539415616,26598943018,2.45907E+12,285640994.5,61057331871,279459846.3,741046775.9,28649355777,18787166667,2.33265E+11,35594908426,1531250647,64066425180,6571049247,9292852740,800249151.2,3737951973,1389320566,5180956.161,841043.8387,4951425.544,1070574.456,2.13502E+11,12932147838,3.45392E+12,4.15868E+12,1.00828E+14,3.43462E+11,9471051438,1.18163E+13,9.02156E+11,66623168616,4965667.258,4965667.258,4965667.258,4965667.258,4965667.258,2002.589847,2002.589847,2002.589847,2002.589847,2002.589847,1054330.152,1054330.152,1054330.152,1054330.152,1054330.152,6.53731E+11,0,6022000,55523670150,17773.72886,0,19850.74355,6004226.271,621757.6401,248696887.9,38149214.07,19943768.13,22359.3275,115.2498931,19273.6836,38.42721058,1720.21068,702.8739405,7012360.992,1524684982,1764268988,468241713.1,8151530764,7663093.903,177367987.3,89665.2007,109388514.6,33358.27781,2222194422,833715655.9,268320276.1
60198.19266,97475907115,1091961484,8315113.22,83149648.39,154443143.8,80673895.69,46672649.9,108105391.8,1.4467E+12,1458501295,724810.9825,1.67091E+12,126479306.9,300904310.7,5.79278E+11,7774526799,9389083995,1.0415E+13,4.31653E+11,1.25946E+12,2505978514,3144360036,4358955622,205279577.8,354846517.9,1.47918E+12,8289019152,1.17279E+13,5.31546E+12,1.30349E+13,2.53505E+12,4278501353,1.30764E+12,7.79719E+12,18565344297,2913451.187,0,64870325624,12292.51355,22924092885,16015368453,4898682.014,838083933.7,47672516032,846689880,122046278.8,5571388143,26440866607,2.46915E+12,279686791,62056516736,278785831.9,809924881.8,30854249102,18422054811,2.27134E+11,36792720284,1490195281,66657895530,6623855486,9638512329,900384838.6,3777483038,1480306839,5226047.279,795952.7207,4890448.399,1131551.601,2.06991E+11,13262575395,3.46601E+12,4.57554E+12,1.00031E+14,3.43295E+11,10466118820,1.1653E+13,9.21384E+11,66627833970,4943425.493,4943425.493,4943425.493,4943425.493,4943425.493,1951.835632,1951.835632,1951.835632,1951.835632,1951.835632,1076622.671,1076622.671,1076622.671,1076622.671,1076622.671,6.56992E+11,0,6022000,55523670150,17773.72886,0,19355.55997,6004226.271,618943.6442,254301045,37359721.77,21618288.49,22280.84554,117.5359759,19246.62408,37.75757032,1705.751853,706.395868,6847357.264,1559045912,1727757952,492103987.8,8097403434,7815092.462,179664744.6,88633.96952,108684017.8,32345.77783,2203516123,844511090.4,266592214.4
60501.35836,97475907115,1096383132,8413390.941,85409237.84,158019844.2,91772090.9,46059222.68,108775187.3,1.43677E+12,1464430960,709880.062,1.67742E+12,125715495.5,325887357.6,6.26106E+11,7419922853,9209578052,1.04757E+13,3.75485E+11,1.2963E+12,2599148764,3208418271,4900511396,207127985.4,376880992,1.4298E+12,8488014209,1.17714E+13,5.85931E+12,1.29183E+13,2.53367E+12,4733099021,1.28668E+12,7.98294E+12,18566768727,2927368.718,0,64870325624,12292.51355,22924092885,16080194135,4878581.52,859361621.4,48776616083,922612811.9,120060263.9,5602936008,26283646844,2.4792E+12,273175716.8,62732223937,277111805.2,877186089.7,33127118752,18041064114,2.21836E+11,38000138744,1441770246,68959481164,6667468020,10011948336,1012229245,3811434899,1572221902,5266899.114,755100.8863,4830802.622,1191197.378,2.00076E+11,13544484840,3.47886E+12,5.0437E+12,9.91356E+13,3.43108E+11,11578058334,1.14662E+13,9.43368E+11,66632935544,4921185.028,4921185.028,4921185.028,4921185.028,4921185.028,1903.014781,1903.014781,1903.014781,1903.014781,1903.014781,1098911.957,1098911.957,1098911.957,1098911.957,1098911.957,6.60131E+11,0,6022000,55523670150,17773.72886,0,18932.56377,6004226.271,616278.0989,259955569.1,36679654.66,23594899.32,22190.21917,119.7940431,19222.37002,37.11877972,1691.7618,709.9868242,6691065.771,1593715318,1696306995,519184837.7,8035384996,7965227.382,181912346.2,87642.58179,107987732.8,31388.60616,2185443336,855075539.8,264884303.9
60805.45826,97475907115,1100581427,8513821.316,87702028.49,161566036.2,104751401.1,45475736.93,109438171.1,1.42681E+12,1470384189,693746.8734,1.67725E+12,124637176.3,350260408.7,6.74257E+11,7122881231,9054117762,1.053E+13,3.24838E+11,1.32454E+12,2694093795,3296730847,5508635394,208663326.4,399265981.9,1.37765E+12,8659949349,1.18172E+13,6.47404E+12,1.27864E+13,2.53212E+12,5243821853,1.26289E+12,8.19383E+12,18568307862,2940705.866,0,64870325624,12292.51355,22924092885,16141747590,4859547.349,880887241.4,49871297503,1007125425,118165013.7,5634120864,26126190307,2.48929E+12,266140949,63107814758,274741463.4,942805815.8,35459644891,17648124842,2.17236E+11,39211725928,1386732781,70967633201,6697290564,10411002078,1137764303,3839618164,1665599942,5304273.858,717726.1417,4772112.918,1249887.082,1.92774E+11,13776280384,3.49242E+12,5.57288E+12,9.81235E+13,3.42899E+11,12827262222,1.12541E+13,9.68324E+11,66638447310,4898888.48,4898888.48,4898888.48,4898888.48,4898888.48,1856.015829,1856.015829,1856.015829,1856.015829,1856.015829,1121255.504,1121255.504,1121255.504,1121255.504,1121255.504,6.63139E+11,0,6022000,55523670150,17773.72886,0,18574.18052,6004226.271,613752.1543,265652667.7,36097668.34,25945683.95,22089.02003,122.0229421,19200.92823,36.51041176,1678.235457,713.6361038,6542966.897,1628645439,1669391479,550112306,7965455622,8113421.922,184112504.2,86690.47448,107304026.2,30484.3916,2167969526,865417045.1,263207254.9
61110.49818,97475907115,1104586090,8617149.864,90036811.23,165078203.2,120060944.1,44920539.17,110095763.2,1.41672E+12,1476412429,676502.8887,1.67093E+12,123343766.1,373993252.4,7.23616E+11,6875183961,8919053378,1.05785E+13,2.79304E+11,1.34416E+12,2789899806,3409146831,6194969979,209865781.6,422121063.9,1.32286E+12,8804443951,1.18654E+13,7.17321E+12,1.26364E+13,2.53037E+12,5821368642,1.23603E+12,8.43188E+12,18569952976,2953419.134,0,64870325624,12292.51355,22924092885,16200464405,4841630.666,902732984.9,50955474193,1102070007,116355082.1,5665012549,25967261456,2.4995E+12,258622556.5,63204469581,271893787.7,1006702339,37843902207,17246349721,2.1323E+11,40422397547,1325733236,72675268208,6708957974,10834580076,1279380557,3861667255,1760939809,5338749.444,683250.5564,4714090.171,1307909.829,1.85103E+11,13956426314,3.50667E+12,6.17475E+12,9.69725E+13,3.42661E+11,14239893948,1.10147E+13,9.96492E+11,66644337833,4876466.578,4876466.578,4876466.578,4876466.578,4876466.578,1810.726013,1810.726013,1810.726013,1810.726013,1810.726013,1143722.696,1143722.696,1143722.696,1143722.696,1143722.696,6.66006E+11,0,6022000,55523670150,17773.72886,0,18273.98447,6004226.271,611357.7477,271382728.1,35603901.86,28764428.05,21978.61391,124.2212388,19182.34914,35.93205558,1665.170591,717.3273639,6402587.224,1663777350,1646555369,585649944.7,7887381259,8259580.592,186267276.7,85777.30777,106636984.9,29630.89378,2151091815,875545276.7,261571091
61416.48394,97475907115,1108423530,8724296.603,92424693.7,168552691.2,138280618.2,44392067.42,110749598.7,1.4064E+12,1482575862,658252.6223,1.6589E+12,121906871.8,397032976.9,7.7408E+11,6671477730,8801510892,1.06217E+13,2.38521E+11,1.35501E+12,2885706647,3546940409,6973401811,210706819.2,445564989.3,1.26554E+12,8921199607,1.19159E+13,7.97301E+12,1.24648E+13,2.52837E+12,6479423566,1.20585E+12,8.69932E+12,18571694098,2965455.832,0,64870325624,12292.51355,22924092885,16256731551,4824885.578,924989745.9,52028017545,1209747641,114625229.2,5695691093,25805419392,2.50994E+12,250666316.9,63041141135,268726461.8,1068732713,40272227121,16838243356,2.09736E+11,41627064153,1259336116,74071122897,6698213024,11282536220,1439929654,3877055998,1858736960,5370777.612,651222.3885,4656502.98,1365497.02,1.77079E+11,14083341695,3.52158E+12,6.86326E+12,9.56558E+13,3.42391E+11,15849417376,1.07458E+13,1.02813E+12,66650571201,4853833.881,4853833.881,4853833.881,4853833.881,4853833.881,1767.030462,1767.030462,1767.030462,1767.030462,1767.030462,1166399.088,1166399.088,1166399.088,1166399.088,1166399.088,6.68721E+11,0,6022000,55523670150,17773.72886,0,18026.4968,6004226.271,609087.537,277133864.6,35189807.58,32174413.54,21860.19591,126.3872207,19166.73096,35.38334663,1652.567805,721.0383117,6269495.636,1699038191,1627403360,626728151.6,7800696069,8403589.353,188379121.9,84902.97861,105990517.1,28826.02377,2134810981,885471788.8,259985399.4
61723.42149,97475907115,1112117497,8836422.878,94879939.6,171985699.3,160163740.9,43888855.63,111401602.9,1.39574E+12,1488946817,639111.3055,1.64159E+12,120377800.5,419301664.5,8.25562E+11,6508734530,8699214242,1.066E+13,2.02162E+11,1.35679E+12,2980674196,3712878618,7860236895,211149461.9,469721605.1,1.20579E+12,9009943257,1.19685E+13,8.89275E+12,1.22675E+13,2.52608E+12,7235478063,1.17208E+12,8.9986E+12,18573520234,2976752.523,0,64870325624,12292.51355,22924092885,16310897122,4809375.656,947773916.3,53087753446,1333031394,112970401.5,5726250273,25638936926,2.52074E+12,242322701.4,62634633971,265352424.3,1128686547,42737056446,16425859859,2.06688E+11,42820263650,1188048544,75139148446,6660850409,11755626401,1622760181,3885102514,1959508164,5400720.531,621279.4694,4599157.598,1422842.402,1.68715E+11,14155281409,3.53711E+12,7.65501E+12,9.41416E+13,3.4208E+11,17698606360,1.04449E+13,1.06354E+12,66657107821,4830882.904,4830882.904,4830882.904,4830882.904,4830882.904,1724.811056,1724.811056,1724.811056,1724.811056,1724.811056,1189392.285,1189392.285,1189392.285,1189392.285,1189392.285,6.71268E+11,0,6022000,55523670150,17773.72886,0,17827.0185,6004226.271,606934.8358,282891463.5,34847969.46,36339378.67,21734.81475,128.5188628,19154.22499,34.86399875,1640.430604,724.7400491,6143299.494,1734338379,1611592482,674479935.5,7704676390,8545313.315,190450971.8,84067.6362,105368468.7,28067.86337,2119131552,895210365.5,258459613
62031.31677,97475907115,1115689778,8955021.24,97421100.18,175373276.9,186694209.5,43409548.79,112054094.5,1.38458E+12,1495614055,619203.224,1.61934E+12,118792570.6,440691632.9,8.77991E+11,6386013274,8610358711,1.06937E+13,1.69934E+11,1.3491E+12,3073955626,3911488105,8874163051,211148371.3,494723402.5,1.14369E+12,9070356322,1.20231E+13,9.95509E+12,1.20396E+13,2.52342E+12,8111906629,1.13442E+12,9.33243E+12,18575419528,2987232.935,0,64870325624,12292.51355,22924092885,16363280391,4795182.22,971236505.6,54133461460,1475500808,111385735.4,5756802508,25465698995,2.53203E+12,233646149.9,61999690060,261850911.9,1186273183,45230728161,16010918666,2.04036E+11,43995761418,1112355357,75857876591,6592744216,12255535459,1831709836,3884970733,2063806317,5428873.12,593126.8804,4541886.757,1480113.243,1.60023E+11,14170202933,3.55326E+12,8.56954E+12,9.23926E+13,3.4172E+11,19842175154,1.01092E+13,1.10304E+12,66663904987,4807476.369,4807476.369,4807476.369,4807476.369,4807476.369,1683.945132,1683.945132,1683.945132,1683.945132,1683.945132,1212839.685,1212839.685,1212839.685,1212839.685,1212839.685,6.73632E+11,0,6022000,55523670150,17773.72886,0,17671.49238,6004226.271,604893.552,288637577.9,34571928.91,41478999.44,21603.38728,130.6137501,19145.04283,34.37383831,1628.765581,728.3955707,6023641.025,1769567893,1598824040,730278719.4,7598308982,8684591.579,192486332.4,83271.70417,104774750,27354.68374,2104062038,904777492.1,257003323.8
62340.17567,97475907115,1119160915,9082036.125,100072529.1,178711339.6,219162611.4,42952933.87,112709918.8,1.37275E+12,1502688104,598660.9405,1.59246E+12,117174945.5,461056809.4,9.31318E+11,6304469691,8533517399,1.07231E+13,1.41564E+11,1.33138E+12,3164675299,4149562131,10035764214,210650172.1,520711597.5,1.07932E+12,9101985884,1.20798E+13,1.11863E+13,1.17755E+13,2.52031E+12,9137369166,1.09252E+12,9.70379E+12,18577379333,2996805.207,0,64870325624,12292.51355,22924092885,16414182421,4782415.115,995575276.9,55163879580,1641593789,109866596.4,5787485221,25283076640,2.54401E+12,224694731.3,61149105308,258274144.2,1241098466,47745229706,15594887680,2.01737E+11,45146082616,1032762202,76199830941,6489973928,12784969070,2071005602,3875676343,2172220793,5455475.314,566524.6857,4484548.159,1537451.841,1.51012E+11,14125625451,3.57E+12,9.62943E+12,9.03657E+13,3.41299E+11,22350207194,9.73584E+12,1.14697E+12,66670917143,4783437.133,4783437.133,4783437.133,4783437.133,4783437.133,1644.304261,1644.304261,1644.304261,1644.304261,1644.304261,1236918.563,1236918.563,1236918.563,1236918.563,1236918.563,6.75791E+11,0,6022000,55523670150,17773.72886,0,17556.38775,6004226.271,602958.1237,294350008.6,34356019.06,47890871.45,21466.70419,132.6689548,19139.46652,33.91284029,1617.582692,731.9569819,5910193.585,1804590642,1588835956,795772783.8,7480259442,8821229.012,194489425.3,82515.91004,104213477.6,26684.96293,2089615294,914193022.1,255626630.3
62650.00427,97475907115,1122551007,9220024.392,102866381.7,181995712.5,259266320.8,42517995.19,113372610,1.36001E+12,1510307705,577625.6604,1.56123E+12,115537821.2,480198543.5,9.85514E+11,6267626766,8467576326,1.07485E+13,1.16798E+11,1.30293E+12,3251911667,4437013537,11366187238,209594557.1,547830639.6,1.01272E+12,9104133958,1.21384E+13,1.26158E+13,1.14688E+13,2.51663E+12,10348598799,1.04602E+12,1.01159E+13,18579386177,3005358.357,0,64870325624,12292.51355,22924092885,16463897766,4771227.015,1021050648,56177717537,1836763464,108408678.9,5818468652,25087775591,2.55691E+12,215530300.7,60093808177,254650380,1292626548,50271876760,15179031685,1.99762E+11,46261961928,949846227.4,76131076523,6349073550,13347826308,2344990067,3856107079,2285354567,5480716.48,541283.5199,4427034.94,1594965.06,1.41691E+11,14018497716,3.58732E+12,1.086E+13,8.80122E+13,3.40801E+11,25312526238,9.32151E+12,1.19572E+12,66678095765,4758535.358,4758535.358,4758535.358,4758535.358,4758535.358,1605.753515,1605.753515,1605.753515,1605.753515,1605.753515,1261858.889,1261858.889,1261858.889,1261858.889,1261858.889,6.7772E+11,0,6022000,55523670150,17773.72886,0,17478.60144,6004226.271,601123.4497,300000882.2,34195200.75,55981843.28,21325.42683,134.6808514,19137.86195,33.48116804,1606.895631,735.3609415,5802657.557,1839235748,1581395175,872905344.8,7348851843,8954983.932,196465383.7,81801.32229,103689136.5,26057.40289,2075808997,923481098.4,254340534.4
