	observableId	simulationConditionId	measurement	time
289	obs_cycE__nuc_median	wt	0.08614288832735219	61335
290	obs_cycE__nuc_median	wt	0.10225017206507327	62040
291	obs_cycE__nuc_median	wt	0.12099102250969865	62745
292	obs_cycE__nuc_median	wt	0.14189960673884755	63450
293	obs_cycE__nuc_median	wt	0.16439103386908993	64155
294	obs_cycE__nuc_median	wt	0.18793507627130862	64860
295	obs_cycE__nuc_median	wt	0.21221284881323976	65565
296	obs_cycE__nuc_median	wt	0.23720166893071473	66270
297	obs_cycE__nuc_median	wt	0.2631565137134944	66975
298	obs_cycE__nuc_median	wt	0.2904950029635623	67680
299	obs_cycE__nuc_median	wt	0.319666230353632	68385
300	obs_cycE__nuc_median	wt	0.3510935399762281	69090
301	obs_cycE__nuc_median	wt	0.3852027812137589	69795
302	obs_cycE__nuc_median	wt	0.4225178740651819	70500
303	obs_E2F1__nuc_median	wt	0.18041299	0
304	obs_E2F1__nuc_median	wt	0.19699643543337952	705
305	obs_E2F1__nuc_median	wt	0.21539947643493307	1410
306	obs_E2F1__nuc_median	wt	0.23598489608121925	2115
307	obs_E2F1__nuc_median	wt	0.25916996693365546	2820
308	obs_E2F1__nuc_median	wt	0.28535957800811895	3525
309	obs_E2F1__nuc_median	wt	0.3148539784915556	4230
310	obs_E2F1__nuc_median	wt	0.3477449162132982	4935
311	obs_E2F1__nuc_median	wt	0.3838530868075592	5640
312	obs_E2F1__nuc_median	wt	0.42274943334554677	6345
313	obs_E2F1__nuc_median	wt	0.46384678897655274	7050
314	obs_E2F1__nuc_median	wt	0.5065076810238012	7755
315	obs_E2F1__nuc_median	wt	0.5501248955140307	8460
316	obs_E2F1__nuc_median	wt	0.594163857498571	9165
317	obs_E2F1__nuc_median	wt	0.6381760573261573	9870
318	obs_E2F1__nuc_median	wt	0.6817960558501054	10575
319	obs_E2F1__nuc_median	wt	0.7247314389376113	11280
320	obs_E2F1__nuc_median	wt	0.7667507987313442	11985
321	obs_E2F1__nuc_median	wt	0.8076721782786038	12690
322	obs_E2F1__nuc_median	wt	0.8473528071750842	13395
323	obs_E2F1__nuc_median	wt	0.8856803415718616	14100
324	obs_E2F1__nuc_median	wt	0.9225654647645277	14805
325	obs_E2F1__nuc_median	wt	0.9579356161649979	15510
326	obs_E2F1__nuc_median	wt	0.9917295820318714	16215
327	obs_E2F1__nuc_median	wt	1.0238927358518735	16920
328	obs_E2F1__nuc_median	wt	1.0543727509530518	17625
329	obs_E2F1__nuc_median	wt	1.083115723196167	18330
330	obs_E2F1__nuc_median	wt	1.1100627885249175	19035
331	obs_E2F1__nuc_median	wt	1.135147576659291	19740
332	obs_E2F1__nuc_median	wt	1.158295182251421	20445
333	obs_E2F1__nuc_median	wt	1.1794235641091961	21150
334	obs_E2F1__nuc_median	wt	1.1984481162933545	21855
335	obs_E2F1__nuc_median	wt	1.2152891600510154	22560
336	obs_E2F1__nuc_median	wt	1.229880594105292	23265
337	obs_E2F1__nuc_median	wt	1.2421771406119435	23970
338	obs_E2F1__nuc_median	wt	1.2521583546849435	24675
339	obs_E2F1__nuc_median	wt	1.2598292989417952	25380
340	obs_E2F1__nuc_median	wt	1.2652189014827888	26085
341	obs_E2F1__nuc_median	wt	1.2683771704586162	26790
342	obs_E2F1__nuc_median	wt	1.269372070135301	27495
343	obs_E2F1__nuc_median	wt	1.2682864513393084	28200
344	obs_E2F1__nuc_median	wt	1.265215221830268	28905
345	obs_E2F1__nuc_median	wt	1.2602627481164106	29610
346	obs_E2F1__nuc_median	wt	1.2535405272732665	30315
347	obs_E2F1__nuc_median	wt	1.2451650931320632	31020
348	obs_E2F1__nuc_median	wt	1.2352561382082439	31725
349	obs_E2F1__nuc_median	wt	1.2239348356314732	32430
350	obs_E2F1__nuc_median	wt	1.2113223474050006	33135
351	obs_E2F1__nuc_median	wt	1.1975385029495207	33840
352	obs_E2F1__nuc_median	wt	1.182700639804873	34545
353	obs_E2F1__nuc_median	wt	1.1669225896428135	35250
354	obs_E2F1__nuc_median	wt	1.1503138087901823	35955
355	obs_E2F1__nuc_median	wt	1.1329786242514752	36660
356	obs_E2F1__nuc_median	wt	1.1150156123979966	37365
357	obs_E2F1__nuc_median	wt	1.0965170757994915	38070
358	obs_E2F1__nuc_median	wt	1.0775686107018996	38775
359	obs_E2F1__nuc_median	wt	1.0582487461625298	39480
360	obs_E2F1__nuc_median	wt	1.0386286714213089	40185
361	obs_E2F1__nuc_median	wt	1.0187719459443092	40890
362	obs_E2F1__nuc_median	wt	0.9987342975422804	41595
363	obs_E2F1__nuc_median	wt	0.978563391628777	42300
364	obs_E2F1__nuc_median	wt	0.958298564073349	43005
365	obs_E2F1__nuc_median	wt	0.9379704876634181	43710
366	obs_E2F1__nuc_median	wt	0.9176007100062427	44415
367	obs_E2F1__nuc_median	wt	0.8972010235008727	45120
368	obs_E2F1__nuc_median	wt	0.8767724956496016	45825
