observableId	simulationConditionId	measurement	time	noiseParameter
obs_cycA__nuc_median	wt	1.388278449738335	41003.20559	0.790041312
obs_cycA__nuc_median	wt	1.3988838236761418	41252.71353	0.789129147
obs_cycA__nuc_median	wt	1.4090958647981595	41502.85398	0.788218036
obs_cycA__nuc_median	wt	1.4189305662308462	41753.63006	0.787307977
obs_cycA__nuc_median	wt	1.428404164236198	42005.04507	0.786398968
obs_cycA__nuc_median	wt	1.4375330624573577	42257.10228	0.785491009
obs_cycA__nuc_median	wt	1.4463337851176177	42509.80499	0.784584098
obs_cycA__nuc_median	wt	1.4548229283792604	42763.15647	0.783678234
obs_cycA__nuc_median	wt	1.4630171250208068	43017.16	0.782773416
obs_cycA__nuc_median	wt	1.4709330207660964	43271.81909	0.781869643
obs_cycA__nuc_median	wt	1.4785872400577922	43527.13707	0.780966913
obs_cycA__nuc_median	wt	1.4859963659684836	43783.11736	0.780065226
obs_cycA__nuc_median	wt	1.4931769337353473	44039.7634	0.77916458
obs_cycA__nuc_median	wt	1.5001454200198423	44297.07866	0.778264973
obs_cycA__nuc_median	wt	1.5069182380024562	44555.06656	0.777366405
obs_cycA__nuc_median	wt	1.5135117479782034	44813.73081	0.776468875
obs_cycA__nuc_median	wt	1.5199422480769915	45073.07481	0.775572381
obs_cycA__nuc_median	wt	1.5262259996810237	45333.1022	0.774676922
obs_cycA__nuc_median	wt	1.5323792372939122	45593.81659	0.773782497
obs_cycA__nuc_median	wt	1.5384181880336587	45855.22163	0.772889104
obs_cycA__nuc_median	wt	1.5443590996025327	46117.32099	0.771996743
obs_cycA__nuc_median	wt	1.550218267066266	46380.1183	0.771105413
obs_cycA__nuc_median	wt	1.5560120743471957	46643.6174	0.770215111
obs_cycA__nuc_median	wt	1.561757024199147	46907.82191	0.769325838
obs_cycA__nuc_median	wt	1.5674697945285592	47172.73572	0.768437591
obs_cycA__nuc_median	wt	1.573167285598058	47438.36268	0.767550369
obs_cycA__nuc_median	wt	1.5788666754306884	47704.70653	0.766664172
obs_cycA__nuc_median	wt	1.5845854912628952	47971.77119	0.765778999
obs_cycA__nuc_median	wt	1.5903416785965963	48239.56061	0.764894847
